cond	cell_nm	ord	group	Loop_set	Enrichment3	CV5
1CDS1	1CDS1_212	483.0	early-S	Bonev_ES_CTCF_pairs_+-	1.26	0.03202724990637671
1CDS1	1CDS1_213	437.0	early-S	R1BPeak_All_mm9	1.52	0.4690295094648588
1CDS1	1CDS1_213	437.0	early-S	Bonev_ES_CTCF_pairs_+-	1.39	0.04148685582608743
1CDS1	1CDS1_215	616.0	late-S/G2	R1BPeak_All_mm9	1.49	0.268186629298694
1CDS1	1CDS1_215	616.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.27	0.02902837460873556
1CDS1	1CDS1_216	94.0	G1	R1BPeak_All_mm9	1.77	0.4870782856250277
1CDS1	1CDS1_216	94.0	G1	Bonev_ES_CTCF_pairs_+-	1.39	0.07450022870656665
1CDS1	1CDS1_217	358.0	early-S	R1BPeak_All_mm9	2.31	0.4505338835773785
1CDS1	1CDS1_217	358.0	early-S	Bonev_ES_CTCF_pairs_+-	1.43	0.05936698729293538
1CDS1	1CDS1_221	69.0	G1	R1BPeak_All_mm9	1.79	0.9185706921347099
1CDS1	1CDS1_221	69.0	G1	Bonev_ES_CTCF_pairs_+-	1.19	0.14029071488306954
1CDS1	1CDS1_223	83.0	G1	R1BPeak_All_mm9	1.38	0.3655297565400888
1CDS1	1CDS1_223	83.0	G1	Bonev_ES_CTCF_pairs_+-	1.32	0.05856888220152427
1CDS1	1CDS1_224	557.0	late-S/G2	R1BPeak_All_mm9	1.98	0.41361692849657283
1CDS1	1CDS1_224	557.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.33	0.04486083548569906
1CDS1	1CDS1_225	290.0	early-S	R1BPeak_All_mm9	1.68	0.4629581131080215
1CDS1	1CDS1_225	290.0	early-S	Bonev_ES_CTCF_pairs_+-	1.37	0.046156848348653176
1CDS1	1CDS1_226	312.0	early-S	R1BPeak_All_mm9	1.83	0.42314385290278794
1CDS1	1CDS1_226	312.0	early-S	Bonev_ES_CTCF_pairs_+-	1.36	0.05911869045180552
1CDS1	1CDS1_227	381.0	early-S	R1BPeak_All_mm9	1.53	0.39245816830253927
1CDS1	1CDS1_227	381.0	early-S	Bonev_ES_CTCF_pairs_+-	1.37	0.03960235284984459
1CDS1	1CDS1_228	307.0	early-S	R1BPeak_All_mm9	1.7	0.4217434203844888
1CDS1	1CDS1_228	307.0	early-S	Bonev_ES_CTCF_pairs_+-	1.31	0.051966202899191474
1CDS1	1CDS1_231	441.0	early-S	R1BPeak_All_mm9	1.99	0.6718780211025059
1CDS1	1CDS1_231	441.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.08295949761427426
1CDS1	1CDS1_232	192.0	early-S	R1BPeak_All_mm9	1.94	0.3665772149302875
1CDS1	1CDS1_232	192.0	early-S	Bonev_ES_CTCF_pairs_+-	1.39	0.06220465959843624
1CDS1	1CDS1_233	179.0	early-S	R1BPeak_All_mm9	1.69	0.5297674211361966
1CDS1	1CDS1_233	179.0	early-S	Bonev_ES_CTCF_pairs_+-	1.28	0.06130094600880276
1CDS1	1CDS1_234	404.0	early-S	R1BPeak_All_mm9	2.33	0.37229072428448584
1CDS1	1CDS1_234	404.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.042887259262765216
1CDS1	1CDS1_235	65.0	G1	R1BPeak_All_mm9	1.64	0.42259596217902795
1CDS1	1CDS1_235	65.0	G1	Bonev_ES_CTCF_pairs_+-	1.32	0.05750414122575728
1CDS1	1CDS1_236	584.0	late-S/G2	R1BPeak_All_mm9	1.38	0.27171417049867963
1CDS1	1CDS1_236	584.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.28	0.030182652411527896
1CDS1	1CDS1_237	85.0	G1	R1BPeak_All_mm9	1.73	0.5977774075543799
1CDS1	1CDS1_237	85.0	G1	Bonev_ES_CTCF_pairs_+-	1.35	0.06412275792208054
1CDS1	1CDS1_238	336.0	early-S	R1BPeak_All_mm9	1.63	0.59475008760335
1CDS1	1CDS1_238	336.0	early-S	Bonev_ES_CTCF_pairs_+-	1.4	0.0672747797758547
1CDS1	1CDS1_241	399.0	early-S	R1BPeak_All_mm9	1.53	0.9487839923070267
1CDS1	1CDS1_241	399.0	early-S	Bonev_ES_CTCF_pairs_+-	1.25	0.10588677367731725
1CDS1	1CDS1_242	739.0	late-S/G2	R1BPeak_All_mm9	1.52	0.2974833078150139
1CDS1	1CDS1_242	739.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.27	0.040458677724638854
1CDS1	1CDS1_243	226.0	early-S	R1BPeak_All_mm9	2.01	0.43281935673867306
1CDS1	1CDS1_243	226.0	early-S	Bonev_ES_CTCF_pairs_+-	1.31	0.06098160273775366
1CDS1	1CDS1_244	477.0	early-S	R1BPeak_All_mm9	1.51	0.35016341229268233
1CDS1	1CDS1_244	477.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.049182475734285476
1CDS1	1CDS1_245	34.0	G1	R1BPeak_All_mm9	2.4	0.6700457134019351
1CDS1	1CDS1_245	34.0	G1	Bonev_ES_CTCF_pairs_+-	1.28	0.07252788415261553
1CDS1	1CDS1_246	502.0	early-S	R1BPeak_All_mm9	1.77	0.3240370731394994
1CDS1	1CDS1_246	502.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.039686260592799914
1CDS1	1CDS1_247	586.0	late-S/G2	R1BPeak_All_mm9	1.65	0.5652433363658157
1CDS1	1CDS1_247	586.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.37	0.051420391053886905
1CDS1	1CDS1_251	276.0	early-S	R1BPeak_All_mm9	1.08	1.2204549950978454
1CDS1	1CDS1_251	276.0	early-S	Bonev_ES_CTCF_pairs_+-	1.37	0.1126045511322256
1CDS1	1CDS1_252	551.0	late-S/G2	R1BPeak_All_mm9	1.56	0.3831447838083278
1CDS1	1CDS1_252	551.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.34	0.03598481401862648
1CDS1	1CDS1_253	313.0	early-S	R1BPeak_All_mm9	1.77	0.4721114336662684
1CDS1	1CDS1_253	313.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.05402903760054675
1CDS1	1CDS1_254	636.0	late-S/G2	R1BPeak_All_mm9	1.58	0.3706054801061881
1CDS1	1CDS1_254	636.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.28	0.03999498734693059
1CDS1	1CDS1_255	659.0	late-S/G2	R1BPeak_All_mm9	1.45	0.5626213293935829
1CDS1	1CDS1_255	659.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.33	0.05008812584609206
1CDS1	1CDS1_257	591.0	late-S/G2	R1BPeak_All_mm9	1.99	0.8163198722173541
1CDS1	1CDS1_257	591.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.3	0.07862570494103717
1CDS1	1CDS1_258	144.0	G1	R1BPeak_All_mm9	1.4	1.063284583031756
1CDS1	1CDS1_258	144.0	G1	Bonev_ES_CTCF_pairs_+-	1.32	0.15415503043195128
1CDS1	1CDS1_263	666.0	late-S/G2	R1BPeak_All_mm9	1.52	0.41032425189905497
1CDS1	1CDS1_263	666.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.26	0.046252501935935164
1CDS1	1CDS1_264	97.0	G1	R1BPeak_All_mm9	1.39	0.5201858086987069
1CDS1	1CDS1_264	97.0	G1	Bonev_ES_CTCF_pairs_+-	1.29	0.05195940772818469
1CDS1	1CDS1_265	26.0	G1	R1BPeak_All_mm9	1.71	0.5718493397677271
1CDS1	1CDS1_265	26.0	G1	Bonev_ES_CTCF_pairs_+-	1.16	0.08541402893312253
1CDS1	1CDS1_268	449.0	early-S	R1BPeak_All_mm9	1.57	1.508051845561969
1CDS1	1CDS1_268	449.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.08654200144106877
1CDS1	1CDS1_274	270.0	early-S	R1BPeak_All_mm9	1.5	0.463718452900301
1CDS1	1CDS1_274	270.0	early-S	Bonev_ES_CTCF_pairs_+-	1.37	0.04955552219934681
1CDS1	1CDS1_275	529.0	late-S/G2	R1BPeak_All_mm9	1.67	0.299335853586605
1CDS1	1CDS1_275	529.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.29	0.03697334891207433
1CDS1	1CDS1_277	488.0	early-S	R1BPeak_All_mm9	1.37	0.7149424956615905
1CDS1	1CDS1_277	488.0	early-S	Bonev_ES_CTCF_pairs_+-	1.41	0.06467185465823612
1CDS1	1CDS1_281	342.0	early-S	R1BPeak_All_mm9	2.34	1.7603430434814893
1CDS1	1CDS1_281	342.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.17802117270871928
1CDS1	1CDS1_283	452.0	early-S	R1BPeak_All_mm9	1.57	0.20111157118021988
1CDS1	1CDS1_283	452.0	early-S	Bonev_ES_CTCF_pairs_+-	1.29	0.031689892189825514
1CDS1	1CDS1_284	133.0	G1	R1BPeak_All_mm9	1.75	0.6802513747510028
1CDS1	1CDS1_284	133.0	G1	Bonev_ES_CTCF_pairs_+-	1.17	0.08285309592508698
1CDS1	1CDS1_285	27.0	G1	R1BPeak_All_mm9	1.91	0.47865475252576173
1CDS1	1CDS1_285	27.0	G1	Bonev_ES_CTCF_pairs_+-	1.2	0.06829238187428667
1CDS1	1CDS1_286	41.0	G1	R1BPeak_All_mm9	1.86	0.592268893851768
1CDS1	1CDS1_286	41.0	G1	Bonev_ES_CTCF_pairs_+-	1.2	0.07586505039953051
1CDS1	1CDS1_287	444.0	early-S	R1BPeak_All_mm9	2.34	1.6463332218652882
1CDS1	1CDS1_287	444.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.13468356126455522
1CDS1	1CDS1_292	241.0	early-S	R1BPeak_All_mm9	1.46	0.4552251969455734
1CDS1	1CDS1_292	241.0	early-S	Bonev_ES_CTCF_pairs_+-	1.37	0.068166099521682
1CDS1	1CDS1_293	540.0	late-S/G2	R1BPeak_All_mm9	1.78	0.3867841123096057
1CDS1	1CDS1_293	540.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.29	0.04051762681686577
1CDS1	1CDS1_294	410.0	early-S	R1BPeak_All_mm9	1.5	0.41593541730026307
1CDS1	1CDS1_294	410.0	early-S	Bonev_ES_CTCF_pairs_+-	1.37	0.04134000823550385
1CDS1	1CDS1_295	379.0	early-S	R1BPeak_All_mm9	1.46	0.3679424403646902
1CDS1	1CDS1_295	379.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.04388073245585165
1CDS1	1CDS1_297	433.0	early-S	R1BPeak_All_mm9	1.48	0.2778187556293398
1CDS1	1CDS1_297	433.0	early-S	Bonev_ES_CTCF_pairs_+-	1.27	0.032849322304356006
1CDS1	1CDS1_302	92.0	G1	R1BPeak_All_mm9	1.47	0.5571074723417718
1CDS1	1CDS1_302	92.0	G1	Bonev_ES_CTCF_pairs_+-	1.38	0.08272055206875942
1CDS1	1CDS1_303	594.0	late-S/G2	R1BPeak_All_mm9	1.32	0.30424376312345597
1CDS1	1CDS1_303	594.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.33	0.03843623436944447
1CDS1	1CDS1_304	210.0	early-S	R1BPeak_All_mm9	1.59	0.4834838467683543
1CDS1	1CDS1_304	210.0	early-S	Bonev_ES_CTCF_pairs_+-	1.38	0.05057207360282323
1CDS1	1CDS1_305	151.0	G1	R1BPeak_All_mm9	1.61	0.4182612571180616
1CDS1	1CDS1_305	151.0	G1	Bonev_ES_CTCF_pairs_+-	1.36	0.04310012084640266
1CDS1	1CDS1_306	17.0	G1	R1BPeak_All_mm9	1.86	0.4298365398029218
1CDS1	1CDS1_306	17.0	G1	Bonev_ES_CTCF_pairs_+-	1.15	0.06142869312190609
1CDS1	1CDS1_307	484.0	early-S	R1BPeak_All_mm9	1.66	0.3796363510315339
1CDS1	1CDS1_307	484.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.03954028501354466
1CDS1	1CDS1_312	442.0	early-S	R1BPeak_All_mm9	1.51	0.6480143611534972
1CDS1	1CDS1_312	442.0	early-S	Bonev_ES_CTCF_pairs_+-	1.41	0.07585089984093464
1CDS1	1CDS1_313	222.0	early-S	R1BPeak_All_mm9	1.73	1.1209290662514515
1CDS1	1CDS1_313	222.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.1259825975006881
1CDS1	1CDS1_314	136.0	G1	R1BPeak_All_mm9	1.94	0.4688267972155719
1CDS1	1CDS1_314	136.0	G1	Bonev_ES_CTCF_pairs_+-	1.33	0.05054113935007359
1CDS1	1CDS1_315	377.0	early-S	R1BPeak_All_mm9	1.89	0.5022146085459207
1CDS1	1CDS1_315	377.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.03970744290545606
1CDS1	1CDS1_316	387.0	early-S	R1BPeak_All_mm9	1.91	0.4768276843812932
1CDS1	1CDS1_316	387.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.03958739593066198
1CDS1	1CDS1_317	48.0	G1	R1BPeak_All_mm9	2.52	0.4407394293004767
1CDS1	1CDS1_317	48.0	G1	Bonev_ES_CTCF_pairs_+-	1.33	0.07698257004292193
1CDS1	1CDS1_321	354.0	early-S	R1BPeak_All_mm9	1.03	0.7036497423042029
1CDS1	1CDS1_321	354.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.09186031961726623
1CDS1	1CDS1_323	309.0	early-S	R1BPeak_All_mm9	1.72	0.36052494096762094
1CDS1	1CDS1_323	309.0	early-S	Bonev_ES_CTCF_pairs_+-	1.31	0.04268544821724013
1CDS1	1CDS1_325	90.0	G1	R1BPeak_All_mm9	2.19	0.4782227265914281
1CDS1	1CDS1_325	90.0	G1	Bonev_ES_CTCF_pairs_+-	1.32	0.04990202035614386
1CDS1	1CDS1_326	165.0	early-S	R1BPeak_All_mm9	1.63	0.3063845163787145
1CDS1	1CDS1_326	165.0	early-S	Bonev_ES_CTCF_pairs_+-	1.38	0.037746876366335454
1CDS1	1CDS1_327	173.0	early-S	R1BPeak_All_mm9	1.83	0.4894357146409929
1CDS1	1CDS1_327	173.0	early-S	Bonev_ES_CTCF_pairs_+-	1.42	0.05760332441779018
1CDS1	1CDS1_331	178.0	early-S	R1BPeak_All_mm9	1.44	0.9673093398523259
1CDS1	1CDS1_331	178.0	early-S	Bonev_ES_CTCF_pairs_+-	1.3	0.12105640834029911
1CDS1	1CDS1_333	376.0	early-S	R1BPeak_All_mm9	1.51	0.30371543135210743
1CDS1	1CDS1_333	376.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.041255991870931444
1CDS1	1CDS1_334	438.0	early-S	R1BPeak_All_mm9	1.64	0.3964504565298565
1CDS1	1CDS1_334	438.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.0553688303561593
1CDS1	1CDS1_335	176.0	early-S	R1BPeak_All_mm9	1.49	0.6041816357372509
1CDS1	1CDS1_335	176.0	early-S	Bonev_ES_CTCF_pairs_+-	1.39	0.06311035748399746
1CDS1	1CDS1_336	125.0	G1	R1BPeak_All_mm9	1.63	0.4350910817947915
1CDS1	1CDS1_336	125.0	G1	Bonev_ES_CTCF_pairs_+-	1.34	0.06775462032605487
1CDS1	1CDS1_337	424.0	early-S	R1BPeak_All_mm9	1.41	0.33071656353159185
1CDS1	1CDS1_337	424.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.047457169681975615
1CDS1	1CDS1_342	571.0	late-S/G2	R1BPeak_All_mm9	1.1	1.9274964336524043
1CDS1	1CDS1_342	571.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.4	0.1844129815093269
1CDS1	1CDS1_343	77.0	G1	R1BPeak_All_mm9	1.95	0.4259788198022089
1CDS1	1CDS1_343	77.0	G1	Bonev_ES_CTCF_pairs_+-	1.32	0.05899759186738517
1CDS1	1CDS1_344	329.0	early-S	R1BPeak_All_mm9	1.62	0.5888612647400562
1CDS1	1CDS1_344	329.0	early-S	Bonev_ES_CTCF_pairs_+-	1.32	0.05414098545832203
1CDS1	1CDS1_345	219.0	early-S	R1BPeak_All_mm9	2.03	0.34641778150178254
1CDS1	1CDS1_345	219.0	early-S	Bonev_ES_CTCF_pairs_+-	1.39	0.051329200474417434
1CDS1	1CDS1_346	590.0	late-S/G2	R1BPeak_All_mm9	1.2	0.3492995716713944
1CDS1	1CDS1_346	590.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.36	0.034887093535246834
1CDS1	1CDS1_347	30.0	G1	R1BPeak_All_mm9	1.74	0.3938535813790319
1CDS1	1CDS1_347	30.0	G1	Bonev_ES_CTCF_pairs_+-	1.23	0.08577833922338385
1CDS1	1CDS1_348	416.0	early-S	R1BPeak_All_mm9	2.22	1.933223852484749
1CDS1	1CDS1_348	416.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.186349959336416
1CDS1	1CDS1_352	457.0	early-S	R1BPeak_All_mm9	1.33	0.346352920298229
1CDS1	1CDS1_352	457.0	early-S	Bonev_ES_CTCF_pairs_+-	1.4	0.03338344927042524
1CDS1	1CDS1_353	368.0	early-S	R1BPeak_All_mm9	1.51	0.35677072655030506
1CDS1	1CDS1_353	368.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.04329219314013055
1CDS1	1CDS1_354	497.0	early-S	R1BPeak_All_mm9	1.69	0.3261251011992285
1CDS1	1CDS1_354	497.0	early-S	Bonev_ES_CTCF_pairs_+-	1.3	0.03934365640035363
1CDS1	1CDS1_355	306.0	early-S	R1BPeak_All_mm9	1.59	0.44144515127033856
1CDS1	1CDS1_355	306.0	early-S	Bonev_ES_CTCF_pairs_+-	1.36	0.052679757843235864
1CDS1	1CDS1_356	61.0	G1	R1BPeak_All_mm9	1.66	0.3965667038190885
1CDS1	1CDS1_356	61.0	G1	Bonev_ES_CTCF_pairs_+-	1.3	0.06510151909115106
1CDS1	1CDS1_357	499.0	early-S	R1BPeak_All_mm9	1.47	0.364171290429897
1CDS1	1CDS1_357	499.0	early-S	Bonev_ES_CTCF_pairs_+-	1.32	0.036500435545796156
1CDS1	1CDS1_362	299.0	early-S	R1BPeak_All_mm9	1.46	0.4845102305343754
1CDS1	1CDS1_362	299.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.04058121159183211
1CDS1	1CDS1_363	118.0	G1	R1BPeak_All_mm9	2.02	0.5838630660417452
1CDS1	1CDS1_363	118.0	G1	Bonev_ES_CTCF_pairs_+-	1.27	0.06545910228697817
1CDS1	1CDS1_364	230.0	early-S	R1BPeak_All_mm9	1.34	0.3835748565710279
1CDS1	1CDS1_364	230.0	early-S	Bonev_ES_CTCF_pairs_+-	1.36	0.044134932036298764
1CDS1	1CDS1_365	183.0	early-S	R1BPeak_All_mm9	1.87	0.38780485550232247
1CDS1	1CDS1_365	183.0	early-S	Bonev_ES_CTCF_pairs_+-	1.38	0.05863798815584843
1CDS1	1CDS1_366	337.0	early-S	R1BPeak_All_mm9	1.06	0.33322732854323156
1CDS1	1CDS1_366	337.0	early-S	Bonev_ES_CTCF_pairs_+-	1.39	0.046779717318846316
1CDS1	1CDS1_367	401.0	early-S	R1BPeak_All_mm9	1.39	0.34491917710250886
1CDS1	1CDS1_367	401.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.041484036526265144
1CDS1	1CDS1_372	88.0	G1	R1BPeak_All_mm9	1.79	0.37968818184945746
1CDS1	1CDS1_372	88.0	G1	Bonev_ES_CTCF_pairs_+-	1.26	0.057449223495684806
1CDS1	1CDS1_373	93.0	G1	R1BPeak_All_mm9	1.36	0.44939087100375996
1CDS1	1CDS1_373	93.0	G1	Bonev_ES_CTCF_pairs_+-	1.36	0.05396550959150342
1CDS1	1CDS1_374	430.0	early-S	R1BPeak_All_mm9	1.82	0.41818635167714047
1CDS1	1CDS1_374	430.0	early-S	Bonev_ES_CTCF_pairs_+-	1.37	0.04205796115394486
1CDS1	1CDS1_375	428.0	early-S	R1BPeak_All_mm9	1.72	0.3380437320584846
1CDS1	1CDS1_375	428.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.04573616662828825
1CDS1	1CDS1_376	256.0	early-S	R1BPeak_All_mm9	1.79	0.4634662644524419
1CDS1	1CDS1_376	256.0	early-S	Bonev_ES_CTCF_pairs_+-	1.38	0.05927112371291922
1CDS1	1CDS1_381	446.0	early-S	R1BPeak_All_mm9	1.66	0.4975734344617585
1CDS1	1CDS1_381	446.0	early-S	Bonev_ES_CTCF_pairs_+-	1.32	0.047966617295131665
1CDS1	1CDS1_382	283.0	early-S	R1BPeak_All_mm9	1.34	0.6511717373747019
1CDS1	1CDS1_382	283.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.07044833933407832
1CDS1	1CDS1_383	213.0	early-S	R1BPeak_All_mm9	1.33	0.7163023599475977
1CDS1	1CDS1_383	213.0	early-S	Bonev_ES_CTCF_pairs_+-	1.31	0.08389878696721563
1CDS1	1CDS1_384	121.0	G1	R1BPeak_All_mm9	1.38	0.5962393170074795
1CDS1	1CDS1_384	121.0	G1	Bonev_ES_CTCF_pairs_+-	1.36	0.0803146142360524
1CDS1	1CDS1_385	661.0	late-S/G2	R1BPeak_All_mm9	1.54	0.3977371333083108
1CDS1	1CDS1_385	661.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.29	0.0405944733614419
1CDS1	1CDS1_386	172.0	early-S	R1BPeak_All_mm9	1.6	0.6245684987413902
1CDS1	1CDS1_386	172.0	early-S	Bonev_ES_CTCF_pairs_+-	1.26	0.08245524637166865
1CDS1	1CDS1_387	359.0	early-S	R1BPeak_All_mm9	1.71	0.6261821993309682
1CDS1	1CDS1_387	359.0	early-S	Bonev_ES_CTCF_pairs_+-	1.39	0.06924828852494713
1CDS1	1CDS1_388	304.0	early-S	R1BPeak_All_mm9	0.92	1.4447176811655833
1CDS1	1CDS1_388	304.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.17511420935396155
1CDS1	1CDS1_391	572.0	late-S/G2	R1BPeak_All_mm9	1.63	0.5605806549025085
1CDS1	1CDS1_391	572.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.35	0.05802275746062224
1CDS1	1CDS1_392	28.0	G1	R1BPeak_All_mm9	1.78	0.7930206848068181
1CDS1	1CDS1_392	28.0	G1	Bonev_ES_CTCF_pairs_+-	1.21	0.11436775231198167
1CDS1	1CDS1_393	67.0	G1	R1BPeak_All_mm9	1.39	0.7726722840201504
1CDS1	1CDS1_393	67.0	G1	Bonev_ES_CTCF_pairs_+-	1.37	0.07719982925585815
1CDS1	1CDS1_394	406.0	early-S	R1BPeak_All_mm9	1.62	0.6041977736043409
1CDS1	1CDS1_394	406.0	early-S	Bonev_ES_CTCF_pairs_+-	1.28	0.07221636727282661
1CDS1	1CDS1_395	456.0	early-S	R1BPeak_All_mm9	1.64	0.4451902021583965
1CDS1	1CDS1_395	456.0	early-S	Bonev_ES_CTCF_pairs_+-	1.32	0.0375446529001053
1CDS1	1CDS1_396	384.0	early-S	R1BPeak_All_mm9	1.63	0.534751049256726
1CDS1	1CDS1_396	384.0	early-S	Bonev_ES_CTCF_pairs_+-	1.32	0.05870124421737161
1CDS1	1CDS1_397	435.0	early-S	R1BPeak_All_mm9	1.7	0.44662855953435043
1CDS1	1CDS1_397	435.0	early-S	Bonev_ES_CTCF_pairs_+-	1.27	0.047390666565587276
1CDS1	1CDS1_401	579.0	late-S/G2	R1BPeak_All_mm9	1.43	0.4732616027469463
1CDS1	1CDS1_401	579.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.29	0.05113338318489858
1CDS1	1CDS1_402	249.0	early-S	R1BPeak_All_mm9	2.23	0.8470175275332981
1CDS1	1CDS1_402	249.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.08395637996384389
1CDS1	1CDS1_403	112.0	G1	R1BPeak_All_mm9	2.22	0.654570663226946
1CDS1	1CDS1_403	112.0	G1	Bonev_ES_CTCF_pairs_+-	1.26	0.07714245216273054
1CDS1	1CDS1_404	29.0	G1	R1BPeak_All_mm9	1.89	0.7635008748909583
1CDS1	1CDS1_404	29.0	G1	Bonev_ES_CTCF_pairs_+-	1.26	0.08837923421347976
1CDS1	1CDS1_405	284.0	early-S	R1BPeak_All_mm9	1.64	0.6044574459496234
1CDS1	1CDS1_405	284.0	early-S	Bonev_ES_CTCF_pairs_+-	1.41	0.05896663336012975
1CDS1	1CDS1_406	619.0	late-S/G2	R1BPeak_All_mm9	1.8	0.5055239728469334
1CDS1	1CDS1_406	619.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.32	0.06378357827234848
1CDS1	1CDS1_407	469.0	early-S	R1BPeak_All_mm9	1.49	0.6555772644260187
1CDS1	1CDS1_407	469.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.06431512928135685
1CDS1	1CDS1_408	89.0	G1	R1BPeak_All_mm9	2.02	0.7074643438481466
1CDS1	1CDS1_408	89.0	G1	Bonev_ES_CTCF_pairs_+-	1.25	0.09079698728335098
1CDS1	1CDS1_412	201.0	early-S	R1BPeak_All_mm9	0.86	0.7444983974026192
1CDS1	1CDS1_412	201.0	early-S	Bonev_ES_CTCF_pairs_+-	1.29	0.08812808836136292
1CDS1	1CDS1_413	50.0	G1	R1BPeak_All_mm9	1.44	0.6966627720187916
1CDS1	1CDS1_413	50.0	G1	Bonev_ES_CTCF_pairs_+-	1.28	0.10373502102650978
1CDS1	1CDS1_414	538.0	late-S/G2	R1BPeak_All_mm9	1.54	0.32514766735261835
1CDS1	1CDS1_414	538.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.3	0.038555087757604585
1CDS1	1CDS1_415	407.0	early-S	R1BPeak_All_mm9	1.65	0.5154156997668607
1CDS1	1CDS1_415	407.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.05298324901897218
1CDS1	1CDS1_416	60.0	G1	R1BPeak_All_mm9	1.94	0.8800082846400716
1CDS1	1CDS1_416	60.0	G1	Bonev_ES_CTCF_pairs_+-	1.26	0.12130019976321449
1CDS1	1CDS1_417	261.0	early-S	R1BPeak_All_mm9	1.3	0.7836132060804292
1CDS1	1CDS1_417	261.0	early-S	Bonev_ES_CTCF_pairs_+-	1.4	0.08368569144926269
1CDS1	1CDS1_418	465.0	early-S	R1BPeak_All_mm9	1.51	0.38063012625483456
1CDS1	1CDS1_418	465.0	early-S	Bonev_ES_CTCF_pairs_+-	1.31	0.05410802216284526
1CDS1	1CDS1_421	182.0	early-S	R1BPeak_All_mm9	2.31	0.6480860464376568
1CDS1	1CDS1_421	182.0	early-S	Bonev_ES_CTCF_pairs_+-	1.32	0.07053497917964636
1CDS1	1CDS1_422	451.0	early-S	R1BPeak_All_mm9	1.58	0.5187853127718033
1CDS1	1CDS1_422	451.0	early-S	Bonev_ES_CTCF_pairs_+-	1.3	0.05449626433036047
1CDS1	1CDS1_424	302.0	early-S	R1BPeak_All_mm9	1.43	0.6694108171159252
1CDS1	1CDS1_424	302.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.06411879230070221
1CDS1	1CDS1_425	617.0	late-S/G2	R1BPeak_All_mm9	1.52	0.45510310789902453
1CDS1	1CDS1_425	617.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.34	0.05184553063008239
1CDS1	1CDS1_426	167.0	early-S	R1BPeak_All_mm9	1.75	0.6996311039604982
1CDS1	1CDS1_426	167.0	early-S	Bonev_ES_CTCF_pairs_+-	1.32	0.07380651895705637
1CDS1	1CDS1_427	49.0	G1	R1BPeak_All_mm9	1.78	0.5138536643464147
1CDS1	1CDS1_427	49.0	G1	Bonev_ES_CTCF_pairs_+-	1.3	0.08794028714121452
1CDS1	1CDS1_428	445.0	early-S	R1BPeak_All_mm9	1.53	0.5982028972291578
